"","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv.LH_CC"
"719","Ssiderea010376",NA,2.32106546910556,"homogentisate 1,2-dioxygenase activity","Amino acid transport and metabolism",1.82992347991069
"720","Ssiderea010521",NA,1.86518277432621,"Coagulation factor 5/8 C-terminal domain, discoidin domain","Signal transduction mechanisms",2.82756569434718
"721","Ssiderea010581",NA,-2.76635386246108,NA,NA,-1.82471781516513
"722","Ssiderea010588",NA,-2.07425116796353,"osmolarity-sensing cation channel activity","",-2.2494553691211
"723","Ssiderea010592",NA,1.99870545875093,"activation of NF-kappaB-inducing kinase activity","Posttranslational modification, protein turnover, chaperones",1.14826675893586
"724","Ssiderea010871",NA,-1.41638087295064,"CUB and zona pellucida-like domain-containing protein","Function Unknown",-1.35192106259624
"725","Ssiderea010919",NA,1.3524584410888,NA,NA,1.089451070152
"726","Ssiderea010934",NA,-1.33014771944744,NA,NA,-1.60928616850365
"727","Ssiderea010972",NA,-2.61528763954162,"temperature-gated cation channel activity","Function Unknown",-1.78850733552726
"728","Ssiderea011068",NA,2.49647414477705,NA,NA,2.38144271268939
"729","Ssiderea011069",NA,2.65620398407682,NA,NA,2.55968987647625
"730","Ssiderea011070",NA,3.51702809697964,NA,NA,3.02459326323748
"731","Ssiderea011071",NA,5.1777338167924,NA,NA,5.80830082947407
"732","Ssiderea011072",NA,6.0202535108256,NA,NA,6.60423222440356
"733","Ssiderea011074",NA,4.69719125140857,NA,NA,4.13581000789302
"734","Ssiderea011174",NA,1.48887132491577,"serine-type endopeptidase inhibitor activity","Posttranslational modification, protein turnover, chaperones",3.54448524372516
"735","Ssiderea011327",NA,-1.49025761299674,NA,NA,-1.30510686553312
"736","Ssiderea011458",NA,-1.83770815459444,"protein C-terminal methylesterase activity","Function Unknown",-1.99761796086894
"737","Ssiderea011501",NA,1.28722408606762,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",1.61193980858162
"738","Ssiderea011574",NA,2.05887769463794,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",1.7709170906435
"739","Ssiderea011579",NA,-1.89408950732692,NA,NA,-1.44763858859266
"740","Ssiderea011588",NA,2.73115305271594,NA,NA,2.46712891699476
"741","Ssiderea011609",NA,8.70097122409545,NA,NA,4.449271094038
"742","Ssiderea011613",NA,-1.82584604041476,"Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Cell cycle control, cell division, chromosome partitioning",-1.00753744221396
"743","Ssiderea011628",NA,1.1341622687964,"negative regulation of growth rate","Signal transduction mechanisms",1.04298098983386
"744","Ssiderea011629",NA,2.23941034157334,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",3.66127921642466
"745","Ssiderea011646",NA,10.9031193121613,"Scavenger receptor Cys-rich","Signal transduction mechanisms",11.7775036497969
"746","Ssiderea011647",NA,12.0092263281294,"negative regulation of insulin-like growth factor receptor signaling pathway","Signal transduction mechanisms",13.3219428761726
"747","Ssiderea011779",NA,-1.17925836956406,"Lysosomal Pro-X","Posttranslational modification, protein turnover, chaperones",-1.96831023759129
"748","Ssiderea011860",NA,3.45928853967971,"Glycerophosphoryl diester phosphodiesterase family","Energy production and conversion",2.05777501302667
"749","Ssiderea011870",NA,6.42226540399683,NA,NA,8.1402609421183
"750","Ssiderea011934",NA,-1.55468012884989,NA,NA,-2.30596414205626
"751","Ssiderea011971",NA,-5.35952830449741,"ATP:ADP antiporter activity","Energy production and conversion",-5.16191156809189
"752","Ssiderea011980",NA,2.20116504646718,NA,NA,1.63376588747211
"753","Ssiderea011982",NA,2.40853937902761,NA,NA,1.51741271856739
"754","Ssiderea011984",NA,1.00168738326258,NA,NA,2.13319255453694
"755","Ssiderea011990",NA,-2.3189283754086,"ATP-dependent chromatin remodeling","Transcription",-2.4677873587595
"756","Ssiderea012055",NA,-15.1137732237133,"major facilitator superfamily","Carbohydrate transport and metabolism",-17.681492431081
"757","Ssiderea012119",NA,2.99146955579364,NA,NA,2.77470265212246
"758","Ssiderea012121",NA,1.5426320913243,"Lipoxygenase homology","Function Unknown",1.88797186462836
"759","Ssiderea012122",NA,2.92864096696876,"Lipoxygenase homology","",3.05858515233641
"760","Ssiderea012146",NA,4.48706126775083,"Ubiquitin-like modifier","Function Unknown",3.88025506862445
"761","Ssiderea012168",NA,4.05897124966042,"PAP2 superfamily","Function Unknown",2.95563659129509
"762","Ssiderea012169",NA,2.67218772109383,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",1.50386050352423
"763","Ssiderea012241",NA,1.67520480422974,"cytoskeletal anchoring at plasma membrane","Extracellular structures",3.19072963869942
"764","Ssiderea012307",NA,-2.91843229672535,"fatty acid metabolic process","Lipid transport and metabolism",-1.66837119218491
"765","Ssiderea012319",NA,1.17483375480652,"PUB domain","Function Unknown",1.75439208474419
"766","Ssiderea012320",NA,-1.75889944492959,"Nuclear transcription factor, X-box binding-like 1","Transcription",-2.15309643297198
"767","Ssiderea012410",NA,-2.12012305068876,"ion transport","Function Unknown",-1.8172847678118
"768","Ssiderea012417",NA,-8.47795184826143,"Belongs to the AB hydrolase superfamily. Lipase family","Posttranslational modification, protein turnover, chaperones",-7.798231550945
"769","Ssiderea012442",NA,-1.06660319860971,"response to cell cycle checkpoint signaling","Cell cycle control, cell division, chromosome partitioning",-1.23279728191483
"770","Ssiderea012479",NA,-3.74693372168608,NA,NA,-3.13873710873456
"771","Ssiderea012567",NA,4.44887847708839,"Fibrinogen-related domains (FReDs)","Cell cycle control, cell division, chromosome partitioning",4.29733973412821
"772","Ssiderea012588",NA,-1.93201980192805,NA,NA,-2.21444489964355
"773","Ssiderea012661",NA,-3.25467520276612,NA,NA,-4.60407428798483
"774","Ssiderea012788",NA,-4.66325265448852,"GDP-L-fucose synthase activity","",-7.07784256562665
"775","Ssiderea012800",NA,-2.77934693689467,"Catalyzes the reversible phosphorolysis of thymidine. The produced molecules are then utilized as carbon and energy sources or in the rescue of pyrimidine bases for nucleotide synthesis","Carbohydrate transport and metabolism",-1.66347801304932
"776","Ssiderea012861",NA,1.14668033288513,"acidic dipeptidase","",1.2647656050531
"777","Ssiderea012868",NA,-7.12961058304641,NA,NA,-5.02240493577086
"778","Ssiderea012874",NA,2.70754828224936,NA,NA,5.49134662207156
"779","Ssiderea012885",NA,-1.34132779401638,NA,NA,-1.87160208032651
"780","Ssiderea013000",NA,1.44660016375003,"adenylate cyclase-activating dopamine receptor signaling pathway","Signal transduction mechanisms",1.44511420868217
"781","Ssiderea013001",NA,-1.09822154150026,"Heat shock 70 kDa protein 14","Posttranslational modification, protein turnover, chaperones",-1.03763726839315
"782","Ssiderea013007",NA,-2.41029930356661,"lipoprotein receptor-related protein","Signal transduction mechanisms",-3.57085136796056
"783","Ssiderea013037",NA,1.05655776667207,"alpha-1,4-glucosidase activity","Carbohydrate transport and metabolism",1.10282357030268
"784","Ssiderea013067",NA,10.5417852956006,"dihydrofolate reductase activity","Coenzyme transport and metabolism",16.6503112903868
"785","Ssiderea013109",NA,-3.28026401272978,"BCCT, betaine/carnitine/choline family transporter","Cell wall/membrane/envelope biogenesis",-3.43270230627855
"786","Ssiderea013162",NA,-2.61700830702187,NA,NA,-2.61792502727628
"787","Ssiderea013163",NA,-1.75340359167431,NA,NA,-1.73863939910043
"788","Ssiderea013180",NA,-1.10094757378535,"Interleukin enhancer-binding factor 2","Transcription",-1.71260354183913
"789","Ssiderea013236",NA,-1.34125504954877,NA,NA,-1.17242505614167
"790","Ssiderea013252",NA,3.01878397532985,NA,NA,3.86008299585158
"791","Ssiderea013295",NA,3.07898680307104,"positive regulation of skeletal muscle acetylcholine-gated channel clustering","Function Unknown",2.59678009226543
"792","Ssiderea013350",NA,2.81116745902171,NA,NA,3.40665424662693
"793","Ssiderea013379",NA,-2.30875214318095,NA,NA,-2.61674607961464
"794","Ssiderea013393",NA,-2.8323703514175,"-","",-7.19806775477631
"795","Ssiderea013425",NA,4.32587369955358,"Sulfide quinone","Energy production and conversion",3.73317353695501
"796","Ssiderea013476",NA,-3.92924404279962,NA,NA,-3.00731772575907
"797","Ssiderea013600",NA,2.95999984399667,"Sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1","",4.6534168055383
"798","Ssiderea013602",NA,1.85644388009752,"complement activation, classical pathway","",2.67185909835622
"799","Ssiderea013624",NA,-3.75646033673922,"Phospholipase A2, group IB (pancreas)","Lipid transport and metabolism",-2.92700894595888
"800","Ssiderea013626",NA,-5.12920100891778,"Hairy and enhancer of split-related protein helt","Transcription",-4.24920727328153
"801","Ssiderea013642",NA,-8.19968624650917,"Vesicular inhibitory amino acid","",-14.6914014830556
"802","Ssiderea013669",NA,-3.03989891473364,NA,NA,-2.06566618512764
"803","Ssiderea013670",NA,-1.55894167419093,NA,NA,-1.14154487650627
"804","Ssiderea013701",NA,1.78259001855286,"hematopoietic cell-specific Lyn substrate 1","Signal transduction mechanisms",2.86147529598937
"805","Ssiderea013741",NA,-1.10632704014706,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity","Carbohydrate transport and metabolism",-1.46629719383501
"806","Ssiderea013742",NA,-3.53403276320909,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity","Carbohydrate transport and metabolism",-1.54109797110369
"807","Ssiderea013744",NA,1.75434183227219,"Glucosylceramidase activity. It is involved in the biological process described with sphingolipid metabolic process","Carbohydrate transport and metabolism",2.10132053873692
"808","Ssiderea013748",NA,1.1217821680311,"Glucosylceramidase activity. It is involved in the biological process described with sphingolipid metabolic process","Carbohydrate transport and metabolism",2.02150528482011
"809","Ssiderea013771",NA,-3.51674122110857,"calcium, potassium:sodium antiporter activity","",-1.65083472587022
"810","Ssiderea013836",NA,3.00172803904997,"Belongs to the heat shock protein 70 family","Posttranslational modification, protein turnover, chaperones",2.1502416119681
"811","Ssiderea013837",NA,2.63724981734358,NA,NA,2.21215200085731
"812","Ssiderea013839",NA,5.30028769394974,"Tumor necrosis factor receptor / nerve growth factor receptor repeats.","Function Unknown",3.99413771391094
"813","Ssiderea013853",NA,-1.53478000068167,NA,NA,-1.78203948195565
"814","Ssiderea013867",NA,-1.72175392225952,"CUB and zona pellucida-like domain-containing protein","Function Unknown",-1.22214447919114
"815","Ssiderea013869",NA,-2.07499548565315,"CUB and zona pellucida-like domain-containing protein","Function Unknown",-3.14941434581655
"816","Ssiderea013882",NA,1.31209153312554,NA,NA,3.93392049361042
"817","Ssiderea013911",NA,-3.1295365431754,"high mobility group","Transcription",-2.86575827807849
"818","Ssiderea013920",NA,-1.90443802604562,"prostaglandin-E synthase activity","Posttranslational modification, protein turnover, chaperones",-5.00265746422275
"819","Ssiderea013976",NA,-1.31307618577254,NA,NA,-1.80442711856731
"820","Ssiderea014096",NA,1.3197919520675,"scavenger receptor activity","Signal transduction mechanisms",2.55060773067939
"821","Ssiderea014224",NA,4.71459675201154,"Belongs to the small heat shock protein (HSP20) family","Posttranslational modification, protein turnover, chaperones",3.47955635660826
"822","Ssiderea014244",NA,1.63768184307518,"Ganglioside GM2 activator","Function Unknown",1.36252602505825
"823","Ssiderea014253",NA,-2.82980732749698,"Receptor expression-enhancing protein","Intracellular trafficking, secretion, and vesicular transport",-1.13900318683828
"824","Ssiderea014317",NA,-3.5234520804544,"Leucine-rich repeat","Signal transduction mechanisms",-1.52497712547192
"825","Ssiderea014319",NA,2.06362104922779,"Hemicentin 1","Signal transduction mechanisms",1.02437812350592
"826","Ssiderea014414",NA,2.72383976347579,"negative regulation of synapse assembly","Signal transduction mechanisms",1.30930137031814
"827","Ssiderea014425",NA,-1.60396699722644,"Non-lysosomal glucosylceramidase that catalyzes the conversion of glucosylceramide to free glucose and ceramide","Carbohydrate transport and metabolism",-2.57961761800625
"828","Ssiderea014496",NA,-1.25322120477174,"UPF0369 protein","Function Unknown",-2.0130599874845
"829","Ssiderea014502",NA,-2.59331970259865,NA,NA,-2.14664292536003
"830","Ssiderea014527",NA,-1.99585358805381,NA,NA,-1.41642442748008
"831","Ssiderea014540",NA,-5.09279020556915,"RNA-binding protein Musashi homolog","RNA processing and modification",-5.4200744658999
"832","Ssiderea014543",NA,-3.96003956272064,"G kinase anchoring protein 1","Function Unknown",-3.30792215899715
"833","Ssiderea014562",NA,-2.16573044678179,"Zinc ion binding","Posttranslational modification, protein turnover, chaperones",-1.36918889456602
"834","Ssiderea014671",NA,1.62641353284927,"negative regulation of neutrophil degranulation","Signal transduction mechanisms",1.02195058884166
"835","Ssiderea014678",NA,-3.61784443571426,"glycoside hydrolase family 63","Carbohydrate transport and metabolism",-5.63503444054545
"836","Ssiderea014681",NA,-2.93099512651414,"glycoside hydrolase family 63","Carbohydrate transport and metabolism",-4.50711352169876
"837","Ssiderea014696",NA,1.46411901519297,NA,NA,2.29179179485788
"838","Ssiderea014728",NA,-1.15450234411247,"carbonic anhydrase","Inorganic ion transport and metabolism",-2.2226560373453
"839","Ssiderea014806",NA,-3.0586295035634,"Isocitrate lyase family","Energy production and conversion",-1.50163935118967
"840","Ssiderea014813",NA,-2.77934693689467,"SOR/SNZ family","Coenzyme transport and metabolism",-1.92426991033073
"841","Ssiderea014814",NA,-2.95999984399667,"SNO glutamine amidotransferase family","Coenzyme transport and metabolism",-2.88768742465415
"842","Ssiderea014817",NA,1.37061388498456,"o-methyltransferase","Posttranslational modification, protein turnover, chaperones",2.2361649599853
"843","Ssiderea014838",NA,16.3447385585365,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","Function Unknown",14.6434598360616
"844","Ssiderea014943",NA,2.36657447081772,NA,NA,1.45385756113856
"845","Ssiderea014953",NA,1.28232280603987,NA,NA,3.56308873795236
"846","Ssiderea014955",NA,-2.57786071160504,"Belongs to the DEAD box helicase family","RNA processing and modification",-3.05729690012032
"847","Ssiderea014986",NA,-1.09424313533664,"calcium ion transport","",-1.13585284508575
"848","Ssiderea015061",NA,-1.20575900610603,"peptidase inhibitor activity","",-1.39885148938934
"849","Ssiderea015100",NA,-1.04279827550912,"bleomycin hydrolase","Amino acid transport and metabolism",-2.80823814615082
"850","Ssiderea015104",NA,-1.49347655751081,"Helix-turn-helix of DDE superfamily endonuclease","Transcription",-1.34394259515324
