"","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"1403","Ofaveolata017812",NA,NA,"nucleic acid-templated transcription","Transcription",1.00540975965613,1.96086754498506
"1404","Ofaveolata017819",NA,NA,"snRNA processing",NA,-2.42614701281678,-4.21144843500114
"1405","Ofaveolata017861",NA,NA,"Dedicator of cytokinesis","Signal transduction mechanisms",-2.08655948581165,-2.24733254790622
"1406","Ofaveolata017883",NA,NA,"SAM dependent carboxyl methyltransferase",NA,1.74754839458748,2.67167423737621
"1407","Ofaveolata017891",NA,NA,"spindle assembly",NA,2.37974350582228,3.07314309934097
"1408","Ofaveolata017923",NA,NA,"Basic leucine zipper nuclear factor 1",NA,-2.93660269615117,-3.1727640787395
"1409","Ofaveolata017942",NA,NA,NA,NA,1.12500098289655,1.95258299253598
"1410","Ofaveolata017944",NA,NA,"uridine-diphosphatase activity","Nucleotide transport and metabolism",2.43105119889556,7.02576226428533
"1411","Ofaveolata017991",NA,NA,"Pyridoxal-phosphate dependent enzyme","Amino acid transport and metabolism",1.33171744956103,6.48901530749485
"1412","Ofaveolata018007",NA,NA,NA,NA,-1.99242716291743,-2.37032426114971
"1413","Ofaveolata018010",NA,NA,NA,NA,2.58260511572547,1.80333278261536
"1414","Ofaveolata018046",NA,NA,"sodium potassium-transporting ATPase subunit","Inorganic ion transport and metabolism",1.11073117757464,1.73433894803568
"1415","Ofaveolata018063",NA,NA,NA,NA,-2.01026397979482,-4.46867766167881
"1416","Ofaveolata018066",NA,NA,NA,NA,2.86510662932965,8.43569113004757
"1417","Ofaveolata018107",NA,NA,NA,NA,1.50053894474539,1.9265855026339
"1418","Ofaveolata018113",NA,NA,NA,NA,2.47508979297207,4.06169462351364
"1419","Ofaveolata018127",NA,NA,NA,NA,1.74151930996685,5.3379104980086
"1420","Ofaveolata018178",NA,NA,NA,NA,-1.08959517132449,-1.1858480171507
"1421","Ofaveolata018179",NA,NA,NA,NA,-3.22799276473478,-6.71648769508629
"1422","Ofaveolata018189",NA,NA,NA,NA,1.02783584308618,1.1550334911593
"1423","Ofaveolata018221",NA,NA,NA,NA,1.9765251635827,5.57933119736379
"1424","Ofaveolata018240",NA,NA,NA,NA,2.09678315093067,2.91984582003358
"1425","Ofaveolata018324",NA,NA,"Collagen triple helix",NA,1.33671074270397,5.93206469563743
"1426","Ofaveolata018343",NA,NA,"Gamma-aminobutyric acid (GABA) B receptor, 2","",-4.43455680295128,-1.05908198053445
"1427","Ofaveolata018369",NA,NA,"NADPH:quinone reductase activity","Energy production and conversion",2.15259071059452,3.08288429128268
"1428","Ofaveolata018415",NA,NA,"Olfactomedin 1","Extracellular structures",2.61485829471528,6.46840304222073
"1429","Ofaveolata018431",NA,NA,NA,NA,1.95443117937226,5.59137017210996
"1430","Ofaveolata018505",NA,NA,"microtubule motor activity","Cytoskeleton",1.40816595860669,1.48252258068572
"1431","Ofaveolata018519",NA,NA,NA,NA,-1.75324810127948,-3.14442241556579
"1432","Ofaveolata018523",NA,NA,NA,NA,-1.0948965816749,-1.37938123647152
"1433","Ofaveolata018558",NA,NA,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",1.10742880845101,1.36333360733206
"1434","Ofaveolata018567",NA,NA,NA,NA,1.34395050827101,6.29265104767447
"1435","Ofaveolata018750",NA,NA,"Catalyzes the transfer of endogenously produced octanoic acid from octanoyl-acyl-carrier-protein onto the lipoyl domains of lipoate-dependent enzymes. Lipoyl-ACP can also act as a substrate although octanoyl-ACP is likely to be the physiological substrate","",1.29956973488025,4.27513439317994
"1436","Ofaveolata018771",NA,NA,NA,NA,1.36115049866957,4.21703733361989
"1437","Ofaveolata018782",NA,NA,"TMEM192 family",NA,-1.55878565185362,-2.29962214956684
"1438","Ofaveolata018842",NA,NA,"RNA splicing","Transcription",-2.05788148338718,-1.21264956037672
"1439","Ofaveolata018848",NA,NA,"activation of NF-kappaB-inducing kinase activity","Posttranslational modification, protein turnover, chaperones",2.40886009823044,3.05339833777343
"1440","Ofaveolata018861",NA,NA,"thioesterase binding","Posttranslational modification, protein turnover, chaperones",-2.71665003615475,-1.21723227706443
"1441","Ofaveolata018880",NA,NA,"L-glutamate import across plasma membrane","Amino acid transport and metabolism",1.23442471520038,2.61508537117355
"1442","Ofaveolata018920",NA,NA,NA,NA,-2.41285517274392,-1.98998245268388
"1443","Ofaveolata018936",NA,NA,NA,NA,1.6941065841418,4.27841594369332
"1444","Ofaveolata018942",NA,NA,NA,NA,2.34454476331952,1.49513166982132
"1445","Ofaveolata018945",NA,NA,NA,NA,1.7219401304104,3.42421019881717
"1446","Ofaveolata018953",NA,NA,NA,NA,1.14512851779479,2.69670674999278
"1447","Ofaveolata018989",NA,NA,"Belongs to the DHHC palmitoyltransferase family",NA,-2.25044650816095,-3.83704110146856
"1448","Ofaveolata019022",NA,NA,"omega-amidase activity","Amino acid transport and metabolism",1.21745968702511,2.60345843872167
"1449","Ofaveolata019038",NA,NA,NA,NA,1.83587453975221,2.13701523487305
"1450","Ofaveolata019080",NA,NA,"peptidyl-dipeptidase activity","Posttranslational modification, protein turnover, chaperones",1.85539025032818,1.47003872293155
"1451","Ofaveolata019097",NA,NA,"heme binding","Secondary metabolites biosynthesis, transport and catabolism",2.97442146834337,4.80748030417921
"1452","Ofaveolata019124",NA,NA,NA,NA,-1.05481828247579,-1.29303187531143
"1453","Ofaveolata019126",NA,NA,"Belongs to the UDP-glycosyltransferase family","",2.45626393457585,3.69677336566486
"1454","Ofaveolata019130",NA,NA,NA,NA,5.39592487798098,5.21962857618455
"1455","Ofaveolata019143",NA,NA,"ligand-gated sodium channel activity","Inorganic ion transport and metabolism",1.54093326353073,2.60760121300932
"1456","Ofaveolata019153",NA,NA,NA,NA,-1.40631482341428,-3.25719475369029
"1457","Ofaveolata019155",NA,NA,NA,NA,-3.76954056748123,-1.61761826773285
"1458","Ofaveolata019221",NA,NA,NA,NA,1.11330003038786,2.42122802261539
"1459","Ofaveolata019294",NA,NA,"calmodulin-dependent protein kinase activity","Signal transduction mechanisms",-2.94161416964607,-2.10482184619819
"1460","Ofaveolata019333",NA,NA,"It is involved in the biological process described with","Posttranslational modification, protein turnover, chaperones",-1.63426744489331,-5.24227966959001
