"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"OA+Bleaching vs OA_35","OA+Bleaching vs OA","Ofaveolata003471",-1.21004527366711,NA,"Prolyl 4-hydroxylase alpha subunit homologues.","Amino acid transport and metabolism",-1.21004527366711,1.58304642730259,"Inverse",1.21004527366711,1.58304642730259,0.373001153635481,0.0616530727358763,0.0261188212192322,2.36048450343077,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,1.58304642730259
"OA+Bleaching vs OA_36","OA+Bleaching vs OA","Ofaveolata003589",1.10487083277868,NA,NA,NA,1.10487083277868,-2.99052901210526,"Inverse",1.10487083277868,2.99052901210526,1.88565817932658,0.0785469212962596,0.00102204728265732,76.8525318046321,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.99052901210526
"OA+Bleaching vs OA_37","OA+Bleaching vs OA","Ofaveolata003645",2.45204698507145,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",2.45204698507145,-1.82137907730758,"Inverse",2.45204698507145,1.82137907730758,0.630667907763874,0.00353144961987013,0.0150876264407022,4.27236066339722,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.82137907730758
"OA+Bleaching vs OA_38","OA+Bleaching vs OA","Ofaveolata003648",1.4601373712216,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.4601373712216,-6.94947025567985,"Inverse",1.4601373712216,6.94947025567985,5.48933288445825,0.0346627191835304,1.12338790656094e-07,308555.210369358,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-6.94947025567985
"OA+Bleaching vs OA_39","OA+Bleaching vs OA","Ofaveolata003661",1.46055299600868,NA,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",1.46055299600868,-2.31306136510437,"Inverse",1.46055299600868,2.31306136510437,0.85250836909569,0.0346295624329903,0.00486338481999315,7.12046521398631,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.31306136510437
"OA+Bleaching vs OA_40","OA+Bleaching vs OA","Ofaveolata003857",1.63193679214206,NA,NA,NA,1.63193679214206,-1.01454654433254,"Inverse",1.63193679214206,1.01454654433254,0.617390247809522,0.0233379770191618,0.0967060079056411,4.14371853336903,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.01454654433254
"OA+Bleaching vs OA_41","OA+Bleaching vs OA","Ofaveolata003977",-1.60278987864725,NA,NA,NA,-1.60278987864725,1.47686638576201,"Inverse",1.60278987864725,1.47686638576201,0.125923492885243,0.0249580195950719,0.0333529009899029,1.33636007708274,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,1.47686638576201
"OA+Bleaching vs OA_42","OA+Bleaching vs OA","Ofaveolata004811",-1.74948569970858,NA,NA,NA,-1.74948569970858,2.61090644258439,"Inverse",1.74948569970858,2.61090644258439,0.861420742875816,0.0178038653181153,0.00244959088545689,7.26809747040456,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,2.61090644258439
"OA+Bleaching vs OA_43","OA+Bleaching vs OA","Ofaveolata004949",1.60538096734128,NA,"-","",1.60538096734128,-8.08496333100197,"Inverse",1.60538096734128,8.08496333100197,6.47958236366069,0.0248095583189951,8.22312077693166e-09,3017049.00025224,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-8.08496333100197
"OA+Bleaching vs OA_44","OA+Bleaching vs OA","Ofaveolata005158",1.35922286300601,NA,NA,NA,1.35922286300601,-5.75400644973863,"Inverse",1.35922286300601,5.75400644973863,4.39478358673262,0.043729764345918,1.76194987937278e-06,24818.9604357445,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-5.75400644973863
"OA+Bleaching vs OA_45","OA+Bleaching vs OA","Ofaveolata005263",1.49062191343209,NA,"negative chemotaxis",NA,1.49062191343209,-4.46705394724856,"Inverse",1.49062191343209,4.46705394724856,2.97643203381647,0.0323130599660819,3.4115053190858e-05,947.178941369524,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-4.46705394724856
"OA+Bleaching vs OA_46","OA+Bleaching vs OA","Ofaveolata005490",1.1663553146558,NA,"-","",1.1663553146558,-2.06170227898774,"Inverse",1.1663553146558,2.06170227898774,0.895346964331948,0.0681780672342721,0.00867556406128685,7.85863221718395,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.06170227898774
"OA+Bleaching vs OA_47","OA+Bleaching vs OA","Ofaveolata005736",1.9470773631423,NA,"Kinesin motor, catalytic domain. ATPase.","Cytoskeleton",1.9470773631423,-1.48904279536902,"Inverse",1.9470773631423,1.48904279536902,0.458034567773286,0.0112959467615537,0.0324307658504988,2.87100909158659,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.48904279536902
"OA+Bleaching vs OA_48","OA+Bleaching vs OA","Ofaveolata006253",1.75284224130266,NA,NA,NA,1.75284224130266,-5.52176828000817,"Inverse",1.75284224130266,5.52176828000817,3.76892603870551,0.0176667945544398,3.00768063762909e-06,5873.89310334699,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-5.52176828000817
"OA+Bleaching vs OA_49","OA+Bleaching vs OA","Ofaveolata006370",1.68585938402095,NA,NA,NA,1.68585938402095,-18.0000227777138,"Inverse",1.68585938402095,18.0000227777138,16.3141633936928,0.0206129721257667,9.99947553751165e-19,20614053255533220,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-18.0000227777138
"OA+Bleaching vs OA_50","OA+Bleaching vs OA","Ofaveolata007062",2.69860473187639,NA,"Pentafunctional AROM polypeptide-like","Amino acid transport and metabolism",2.69860473187639,-1.00580691056489,"Inverse",2.69860473187639,1.00580691056489,1.6927978213115,0.0020016828494395,0.0986718087773898,49.2944268394064,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.00580691056489
"OA+Bleaching vs OA_51","OA+Bleaching vs OA","Ofaveolata007940",1.3764929971942,NA,"Globin","Energy production and conversion",1.3764929971942,-1.60376559136273,"Inverse",1.3764929971942,1.60376559136273,0.227272594168529,0.0420249303956214,0.0249020103125007,1.68761195856244,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.60376559136273
"OA+Bleaching vs OA_52","OA+Bleaching vs OA","Ofaveolata008257",1.53297695326702,NA,NA,NA,1.53297695326702,-4.81221667014029,"Inverse",1.53297695326702,4.81221667014029,3.27923971687327,0.0293104878327613,1.5409314882158e-05,1902.12790490115,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-4.81221667014029
"OA+Bleaching vs OA_53","OA+Bleaching vs OA","Ofaveolata008267",1.03087653412954,NA,"peroxidase activity","Signal transduction mechanisms",1.03087653412954,-1.93243246644363,"Inverse",1.03087653412954,1.93243246644363,0.901555932314091,0.093137261838239,0.0116833539394664,7.97179151815484,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.93243246644363
"OA+Bleaching vs OA_54","OA+Bleaching vs OA","Ofaveolata008394",2.0991352826723,NA,"peptidyl-prolyl cis-trans isomerase activity","Posttranslational modification, protein turnover, chaperones",2.0991352826723,-18.3952301833478,"Inverse",2.0991352826723,18.3952301833478,16.2960949006755,0.00795911385509995,4.02503644108849e-19,19774016885540440,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-18.3952301833478
"OA+Bleaching vs OA_55","OA+Bleaching vs OA","Ofaveolata008535",2.15655636550059,NA,NA,NA,2.15655636550059,-1.3266331668638,"Inverse",2.15655636550059,1.3266331668638,0.829923198636787,0.00697338485983556,0.047137531228868,6.75963426317754,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.3266331668638
"OA+Bleaching vs OA_56","OA+Bleaching vs OA","Ofaveolata009043",1.04066910020117,NA,NA,NA,1.04066910020117,-2.7710478492035,"Inverse",1.04066910020117,2.7710478492035,1.73037874900233,0.0910606822434497,0.00169415113390749,53.7500347052404,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.7710478492035
"OA+Bleaching vs OA_57","OA+Bleaching vs OA","Ofaveolata009049",1.26196218079518,NA,NA,NA,1.26196218079518,-1.67980051714908,"Inverse",1.26196218079518,1.67980051714908,0.417838336353903,0.0547063600177873,0.0209025601982186,2.61720858588651,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.67980051714908
"OA+Bleaching vs OA_58","OA+Bleaching vs OA","Ofaveolata009257",2.50613782739102,NA,"Belongs to the glycosyltransferase 43 family","Posttranslational modification, protein turnover, chaperones",2.50613782739102,-1.04889777994568,"Inverse",2.50613782739102,1.04889777994568,1.45724004744534,0.00311789993253721,0.0893515766124618,28.6576152364683,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.04889777994568
"OA+Bleaching vs OA_59","OA+Bleaching vs OA","Ofaveolata009302",2.51452990634379,NA,"neurogenic locus notch homolog protein","Signal transduction mechanisms",2.51452990634379,-5.91813436241795,"Inverse",2.51452990634379,5.91813436241795,3.40360445607415,0.00305822964375118,1.20744021837261e-06,2532.82075353848,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-5.91813436241795
"OA+Bleaching vs OA_60","OA+Bleaching vs OA","Ofaveolata009599",-2.45204698507145,NA,NA,NA,-2.45204698507145,2.27478721927577,"Inverse",2.45204698507145,2.27478721927577,0.177259765795683,0.00353144961987013,0.00531144612523183,1.5040413136142,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,2.27478721927577
"OA+Bleaching vs OA_61","OA+Bleaching vs OA","Ofaveolata010071",-1.45608923166815,NA,NA,NA,-1.45608923166815,1.84582712760869,"Inverse",1.45608923166815,1.84582712760869,0.38973789594054,0.0349873273452419,0.0142617517449562,2.45322790432217,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,1.84582712760869
"OA+Bleaching vs OA_62","OA+Bleaching vs OA","Ofaveolata010222",2.76112546492868,NA,NA,NA,2.76112546492868,-3.50886499925949,"Inverse",2.76112546492868,3.50886499925949,0.747739534330808,0.00173330318509071,0.000309838228381564,5.5942199067707,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.50886499925949
"OA+Bleaching vs OA_63","OA+Bleaching vs OA","Ofaveolata010570",1.7467672256942,NA,NA,NA,1.7467672256942,-2.09092242963556,"Inverse",1.7467672256942,2.09092242963556,0.344155203941362,0.0179156584494615,0.00811105918462717,2.20879394930527,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.09092242963556
"OA+Bleaching vs OA_64","OA+Bleaching vs OA","Ofaveolata010794",-1.09608990474356,NA,"D-arabinitol dehydrogenase 1-like","Secondary metabolites biosynthesis, transport and catabolism",-1.09608990474356,1.09078043115806,"Inverse",1.09608990474356,1.09078043115806,0.00530947358549838,0.080151212252494,0.0811371163916014,1.01230055181201,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,1.09078043115806
"OA+Bleaching vs OA_65","OA+Bleaching vs OA","Ofaveolata010796",1.46856701711333,NA,"glutathione peroxidase activity","Posttranslational modification, protein turnover, chaperones",1.46856701711333,-4.80529398856716,"Inverse",1.46856701711333,4.80529398856716,3.33672697145383,0.033996404101903,1.56569084241384e-05,2171.33569290668,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-4.80529398856716
"OA+Bleaching vs OA_66","OA+Bleaching vs OA","Ofaveolata012632",2.07024975351726,NA,NA,NA,2.07024975351726,-3.97885496324555,"Inverse",2.07024975351726,3.97885496324555,1.90860520972829,0.00850648707539239,0.00010498929918179,81.0224198245508,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.97885496324555
"OA+Bleaching vs OA_67","OA+Bleaching vs OA","Ofaveolata012655",1.33063838993531,NA,"zinc ion binding","Posttranslational modification, protein turnover, chaperones",1.33063838993531,-2.08409263000605,"Inverse",1.33063838993531,2.08409263000605,0.753454240070736,0.0467048100430562,0.00823962354598984,5.66831843498324,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.08409263000605
"OA+Bleaching vs OA_68","OA+Bleaching vs OA","Ofaveolata012694",1.33227978177128,NA,NA,NA,1.33227978177128,-10.8266918083731,"Inverse",1.33227978177128,10.8266918083731,9.49441202660178,0.0465286249621131,1.49041835920113e-11,3121849960.77562,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-10.8266918083731
"OA+Bleaching vs OA_69","OA+Bleaching vs OA","Ofaveolata012700",2.3582261484006,NA,NA,NA,2.3582261484006,-1.02417868486577,"Inverse",2.3582261484006,1.02417868486577,1.33404746353482,0.00438302402911602,0.0945847924363142,21.5798023939628,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.02417868486577
"OA+Bleaching vs OA_70","OA+Bleaching vs OA","Ofaveolata012701",1.92434105512238,NA,NA,NA,1.92434105512238,-1.34984914831171,"Inverse",1.92434105512238,1.34984914831171,0.574491906810671,0.0119030688285249,0.0446838774132019,3.75397958769423,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.34984914831171
"OA+Bleaching vs OA_71","OA+Bleaching vs OA","Ofaveolata012705",1.18657642694193,NA,NA,NA,1.18657642694193,-6.39921538514677,"Inverse",1.18657642694193,6.39921538514677,5.21263895820484,0.0650764079601584,3.98827057967136e-07,163169.490785956,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-6.39921538514677
"OA+Bleaching vs OA_72","OA+Bleaching vs OA","Ofaveolata012707",1.01169070625315,NA,NA,NA,1.01169070625315,-2.1636302867768,"Inverse",1.01169070625315,2.1636302867768,1.15193958052365,0.0973440236941345,0.00686072028404035,14.1886011474013,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.1636302867768
"OA+Bleaching vs OA_73","OA+Bleaching vs OA","Ofaveolata012708",1.31377641814493,NA,NA,NA,1.31377641814493,-5.28826091540357,"Inverse",1.31377641814493,5.28826091540357,3.97448449725864,0.0485538398886712,5.14919198522306e-06,9429.40951279521,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-5.28826091540357
"OA+Bleaching vs OA_74","OA+Bleaching vs OA","Ofaveolata012899",1.48928967764195,NA,"sulfuric ester hydrolase activity","Inorganic ion transport and metabolism",1.48928967764195,-1.93495446821308,"Inverse",1.48928967764195,1.93495446821308,0.445664790571126,0.0324123352551065,0.0116157038744154,2.79038925281983,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.93495446821308
"OA+Bleaching vs OA_75","OA+Bleaching vs OA","Ofaveolata013087",-1.90199470637911,NA,"calcium ion binding","",-1.90199470637911,9.94259926190258,"Inverse",1.90199470637911,9.94259926190258,8.04060455552347,0.0125315644958801,1.14130241989245e-10,109800560.109748,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,9.94259926190258
"OA+Bleaching vs OA_76","OA+Bleaching vs OA","Ofaveolata013123",2.02208317051898,NA,"integrin binding","Signal transduction mechanisms",2.02208317051898,-1.75152023928292,"Inverse",2.02208317051898,1.75152023928292,0.27056293123606,0.00950422763427229,0.0177206546022691,1.8645023335056,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.75152023928292
"OA+Bleaching vs OA_77","OA+Bleaching vs OA","Ofaveolata013556",1.62570126415659,NA,"steroid binding",NA,1.62570126415659,-1.74791039000733,"Inverse",1.62570126415659,1.74791039000733,0.12220912585074,0.0236754768998328,0.0178685622714228,1.32497939902512,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.74791039000733
"OA+Bleaching vs OA_78","OA+Bleaching vs OA","Ofaveolata014189",1.8451027477164,NA,"alpha-L-fucosidase activity","Carbohydrate transport and metabolism",1.8451027477164,-2.10513135665231,"Inverse",1.8451027477164,2.10513135665231,0.260028608935907,0.0142855594310568,0.00784998168256359,1.81982073445954,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.10513135665231
"OA+Bleaching vs OA_79","OA+Bleaching vs OA","Ofaveolata014914",2.32335254612239,NA,"Dermatopontin",NA,2.32335254612239,-1.423335853696,"Inverse",2.32335254612239,1.423335853696,0.900016692426385,0.00474949520853044,0.0377280315248812,7.94358765898298,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.423335853696
"OA+Bleaching vs OA_80","OA+Bleaching vs OA","Ofaveolata014975",2.08682592207563,NA,NA,NA,2.08682592207563,-6.5186300094398,"Inverse",2.08682592207563,6.5186300094398,4.43180408736417,0.00818792918506337,3.0294932595993e-07,27027.3886866029,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-6.5186300094398
"OA+Bleaching vs OA_81","OA+Bleaching vs OA","Ofaveolata015525",-1.27382652985221,NA,NA,NA,-1.27382652985221,1.76116606563175,"Inverse",1.27382652985221,1.76116606563175,0.487339535779538,0.0532320841602831,0.0173314115208889,3.07142231872599,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,1.76116606563175
"OA+Bleaching vs OA_82","OA+Bleaching vs OA","Ofaveolata016131",1.05475910964598,NA,NA,NA,1.05475910964598,-5.07739015081717,"Inverse",1.05475910964598,5.07739015081717,4.02263104117119,0.088153770041715,8.36777220986718e-06,10534.9151280391,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-5.07739015081717
"OA+Bleaching vs OA_83","OA+Bleaching vs OA","Ofaveolata016246",1.03347590255697,NA,NA,NA,1.03347590255697,-3.48724141215132,"Inverse",1.03347590255697,3.48724141215132,2.45376550959435,0.0925814753835564,0.000325655627827959,284.292570041094,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.48724141215132
"OA+Bleaching vs OA_84","OA+Bleaching vs OA","Ofaveolata016252",1.56512081535679,NA,NA,NA,1.56512081535679,-1.48029167769442,"Inverse",1.56512081535679,1.48029167769442,0.0848291376623678,0.0272194399157077,0.0330908804276241,1.21570761669229,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.48029167769442
"OA+Bleaching vs OA_85","OA+Bleaching vs OA","Ofaveolata016255",2.09069410643556,NA,NA,NA,2.09069410643556,-1.21100822670272,"Inverse",2.09069410643556,1.21100822670272,0.87968587973284,0.00811532456207335,0.0615165219719723,7.58029102858897,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.21100822670272
"OA+Bleaching vs OA_86","OA+Bleaching vs OA","Ofaveolata016258",2.3260250494036,NA,NA,NA,2.3260250494036,-7.54530584274784,"Inverse",2.3260250494036,7.54530584274784,5.21928079334424,0.0047203581421576,2.8490112046961e-08,165684.08486344,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-7.54530584274784
"OA+Bleaching vs OA_87","OA+Bleaching vs OA","Ofaveolata016260",2.23049486348853,NA,NA,NA,2.23049486348853,-3.44669146284746,"Inverse",2.23049486348853,3.44669146284746,1.21619659935892,0.00588173070574633,0.000357526746765191,16.4511627702338,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.44669146284746
"OA+Bleaching vs OA_88","OA+Bleaching vs OA","Ofaveolata016588",1.68668624715093,NA,NA,NA,1.68668624715093,-13.8100525770299,"Inverse",1.68668624715093,13.8100525770299,12.123366329879,0.0205737639563765,1.5486291257435e-14,1328514594900.12,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-13.8100525770299
"OA+Bleaching vs OA_89","OA+Bleaching vs OA","Ofaveolata016589",1.68597606440008,NA,NA,NA,1.68597606440008,-4.41399463377332,"Inverse",1.68597606440008,4.41399463377332,2.72801856937324,0.02060743485453,3.85483120740396e-05,534.587216554371,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-4.41399463377332
"OA+Bleaching vs OA_90","OA+Bleaching vs OA","Ofaveolata016590",2.5053212744702,NA,NA,NA,2.5053212744702,-7.38253692080384,"Inverse",2.5053212744702,7.38253692080384,4.87721564633364,0.00312376766816481,4.14441349516567e-08,75372.9730831297,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-7.38253692080384
"OA+Bleaching vs OA_91","OA+Bleaching vs OA","Ofaveolata016591",1.89621430873026,NA,NA,NA,1.89621430873026,-3.38258859376813,"Inverse",1.89621430873026,3.38258859376813,1.48637428503787,0.0126994727718826,0.000414392041639128,30.6460344210517,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.38258859376813
"OA+Bleaching vs OA_92","OA+Bleaching vs OA","Ofaveolata016596",1.46055299600868,NA,NA,NA,1.46055299600868,-9.50799297276299,"Inverse",1.46055299600868,9.50799297276299,8.04743997675432,0.0346295624329903,3.10460982282725e-10,111542397.947625,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-9.50799297276299
"OA+Bleaching vs OA_93","OA+Bleaching vs OA","Ofaveolata016643",1.34978853970638,NA,NA,NA,1.34978853970638,-6.77108941942617,"Inverse",1.34978853970638,6.77108941942617,5.42130087971979,0.0446901137726024,1.69398897925817e-07,263815.847209189,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-6.77108941942617
"OA+Bleaching vs OA_94","OA+Bleaching vs OA","Ofaveolata017057",1.60355682564457,NA,NA,NA,1.60355682564457,-3.51402267749973,"Inverse",1.60355682564457,3.51402267749973,1.91046585185516,0.0249139836070964,0.000306180355170975,81.3702877612255,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.51402267749973
"OA+Bleaching vs OA_95","OA+Bleaching vs OA","Ofaveolata017058",1.77273589598288,NA,NA,NA,1.77273589598288,-7.61469828545963,"Inverse",1.77273589598288,7.61469828545963,5.84196238947675,0.016875789672591,2.42829650363135e-08,694964.130095085,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-7.61469828545963
"OA+Bleaching vs OA_96","OA+Bleaching vs OA","Ofaveolata017062",2.04182510891013,NA,NA,NA,2.04182510891013,-10.055639665714,"Inverse",2.04182510891013,10.055639665714,8.01381455680391,0.00908186184592991,8.79752144769873e-11,103232051.208077,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-10.055639665714
"OA+Bleaching vs OA_97","OA+Bleaching vs OA","Ofaveolata017130",2.22884734357478,NA,NA,NA,2.22884734357478,-1.076012399665,"Inverse",2.22884734357478,1.076012399665,1.15283494390978,0.00590408574919286,0.0839436019201246,14.2178832567939,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.076012399665
"OA+Bleaching vs OA_98","OA+Bleaching vs OA","Ofaveolata017138",1.2867135898304,NA,NA,NA,1.2867135898304,-12.996027311569,"Inverse",1.2867135898304,12.996027311569,11.7093137217386,0.0516757049819247,1.00918941897253e-13,512051593193.839,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-12.996027311569
"OA+Bleaching vs OA_99","OA+Bleaching vs OA","Ofaveolata017139",1.18425560821223,NA,NA,NA,1.18425560821223,-12.9706716364868,"Inverse",1.18425560821223,12.9706716364868,11.7864160282745,0.0654250994985365,1.06986348115421e-13,611527551421.359,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-12.9706716364868
